N,P,K,temperature,humidity,ph,rainfall,label
82.27975712225809,82.63423013467973,79.76386294601784,55.75629020198281,78.78435602581114,6.593989093122218,159.95426387540223,coffee
78.00139553541018,78.99045015754356,81.6812400530091,60.0,79.52213580166061,3.266351176370625,159.21648370191235,coffee
78.155179631003,83.23075137893889,79.35535906157732,60.0,83.04263210384491,5.996621796295921,159.1367593745639,coffee
100.80746018067322,99.95160878721816,98.19259627853974,60.0,97.6419204176804,7.375358776923127,199.07076540540322,jute
100.40231931174569,100.56657574309229,99.48219005259185,60.0,99.05019268675495,6.742594594914488,197.30804063950652,jute
100.25275915909282,103.87785799811657,97.99933735078885,60.0,100.0,5.359163563879196,200.70126019854712,jute
100.97837426029533,101.26944293712354,102.21939968391244,60.0,99.51748469076291,6.345147402405463,203.79976386979044,jute
99.73473250723485,98.05094139065872,102.21416133857394,60.0,95.65466090797193,6.694843354300843,198.92934362809214,jute
99.81893343539168,100.66396066113803,100.38099935955813,60.0,99.12902725886032,6.026211596352166,199.48090664483217,jute
101.477620961775,101.23073496802611,98.12912259591081,60.0,98.9280731097719,6.61611559656229,200.73457462680267,jute
103.67636735359025,99.5530680352563,99.30136640776361,60.0,99.39364043433145,6.5998838038841,196.76737878312682,jute
97.89263516170729,97.86439415684161,101.90061518394715,60.0,99.79110156292505,4.662356553619979,200.14010432622635,jute
102.32375660521637,98.14529373161885,100.47673796546957,60.0,100.0,5.379163233197486,202.00209218513427,jute
94.59353541400152,101.35575063906181,98.69184863374515,60.0,100.0,7.747317090325915,199.72510297074462,jute
101.90574909440588,103.2245565159773,102.62982890716809,60.0,100.0,5.150867277803186,196.79606837620565,jute
99.5078750237401,98.31350680936761,104.34188543499563,60.0,100.0,6.102970752080935,200.08720489274492,jute
103.39010208086151,98.7547012765311,100.38921491047448,60.0,97.35995497755859,3.7764618181894294,199.92592640590317,jute
99.14139555096548,98.61515804025228,97.18736507265633,60.0,96.990559251938,6.520111927379205,200.164879505869,jute
97.08489700107013,99.38158184590027,98.49568718881883,60.0,100.0,1.2496550607085108,200.23005215829482,jute
99.67973440886672,101.34268015290093,100.42639325647538,60.0,99.36189212866677,3.407948286393022,202.1520142771972,jute
100.04262329734388,103.80238137150602,99.87867837237076,60.0,96.97257121477435,1.3937206474881099,196.83172811398902,jute
100.53425330202296,101.01745004645987,96.83761859593574,60.0,99.03387789663311,5.293586023971098,203.22444125651086,jute
101.79367863173107,99.46293870418833,98.21761554916942,60.0,98.56169336151515,4.577739522344611,198.02564094569763,jute
99.73748606581539,100.15370376591754,99.55028803638385,60.0,100.0,5.883881299138818,197.81920184511432,jute
102.82186475949254,99.80282373543147,100.0376992458897,60.0,100.0,6.90627326782649,200.57424833040366,jute
98.77512525071913,100.7230070504122,97.71254758535868,60.0,99.93354001871108,4.583766285454921,199.74292497712213,jute
96.23630190900472,98.90255018451808,100.18568980228223,60.0,97.94464971814809,7.531415681729401,198.267650303571,jute
101.93891440105347,100.85438872374337,98.7075453803124,60.0,97.61272633648704,6.8383083472200035,202.00116463608595,jute
98.65875958184671,102.78493060012866,99.4999069708021,60.0,100.0,4.731382517058904,201.62161654631956,jute
101.58697744110442,96.50293605352364,102.60868048575631,60.0,100.0,7.253410273655167,197.8180671395696,jute
99.17837142409083,97.78859066302813,99.57015793942253,60.0,100.0,7.620617492239217,202.79136762157992,jute
98.87566394684339,99.58155625251095,96.6331236155581,60.0,100.0,8.231165647096464,197.53130225624017,jute
98.81507148169422,99.94718848608214,100.56032231763922,60.0,100.0,4.052321305858168,199.97109545824344,jute
101.0925684960074,100.01284453962188,99.12722821894687,60.0,99.82327408158933,4.2599779402357445,199.4824078746658,jute
103.19729434100944,101.12183889588248,99.40903936394167,60.0,99.33236102048798,7.346249275173283,200.7392843843962,jute
99.78539571199154,100.89543385162055,96.858247695863,60.0,97.61214998720189,5.285886189527414,203.46502999897018,jute
104.46260029238526,101.27610220288152,101.00168894988892,60.0,98.91465240053196,3.424432496183522,198.75830480349777,jute
99.66371236283042,99.05581884460574,96.04140037924843,60.0,97.85451394852039,5.478493728222299,204.14816533949994,jute
98.16123081682716,94.93942495450734,99.42799155623977,60.0,100.0,2.5409008110951663,200.99339844647304,jute
99.0693790864399,99.78810329139174,105.28868669403407,60.0,100.0,5.935386343530866,202.1715726498787,jute
100.19596630694178,100.6161010790082,99.21670286515642,60.0,99.31361544900518,6.243143779712102,199.26077932791273,jute
100.75420078780438,99.94147437263004,102.25210050154433,60.0,96.45393506358624,7.523843001427983,198.18853539827475,jute
98.69246732270236,98.80867741191301,102.74887618634163,60.0,100.0,7.112113618132104,200.4464778282583,jute
99.89021199876743,100.57110814971531,101.04224485675867,60.0,100.0,5.179161362510498,199.60532315938534,jute
99.69745343269298,99.61018343929464,102.26754019373413,60.0,94.11922273067144,6.311801553059522,200.38947238943754,jute
99.96258248710821,99.22296309382223,102.24822543997203,60.0,98.45424466435279,5.81410457424907,198.05668653091743,jute
97.24076367042214,98.74656555082007,101.72478694476551,60.0,100.0,6.450191573695994,201.0323565742299,jute
98.7170368095541,100.86384508934788,101.60081905045537,60.0,100.0,6.416607694402128,200.70289641508316,jute
102.14030047663286,99.94695748150188,98.23625069754456,60.0,98.5101947103871,3.649643450051237,199.71096265856897,jute
98.41516015800008,99.38407694072193,96.21277066609242,60.0,100.0,3.3658227378636187,201.3184913368648,jute
101.87514027525312,96.78488027126205,98.47455044286757,60.0,98.12019379778226,6.658949683863497,199.6123477224544,jute
99.47097031737877,95.99227527118649,101.27083606041845,60.0,100.0,5.554753875916384,202.72131719167731,jute
97.38235920176177,93.96097568835835,100.36769908950738,60.0,100.0,5.419318830549251,199.0167276287359,jute
101.61424519327463,98.05290760059107,100.95271553871244,60.0,100.0,10.519320077822155,200.78483193435753,jute
98.982072748585,99.94885137561602,96.46184819022176,60.0,99.1814351237738,3.951823204130815,200.30470974406745,jute
98.3551601352356,102.24206133464894,100.0004141298364,60.0,99.34421056697417,5.310381367717958,201.65019652933526,jute
98.2657395685782,98.68376702184949,99.39254794244667,60.0,98.36148428055701,4.047558252910682,201.74877836142545,jute
100.52512265800385,100.38717982273509,101.70179592433594,60.0,100.0,4.793556494135007,200.53072469879925,jute
98.83448268477683,95.12236568344714,99.7314416756274,60.0,100.0,6.930794969182341,202.47226144361244,jute
100.17731518192288,100.39463141481119,98.7646962091313,60.0,100.0,7.407768874337632,199.721107448638,jute
99.09962147029718,100.00105591771319,101.20241349785823,60.0,95.40763809372552,3.898926301016833,197.55857514817168,jute
98.98371960470539,99.70443936236505,99.09350318195398,60.0,100.0,5.600948719221657,201.2444142880868,jute
97.72233376443846,102.07822357484054,99.84847142692908,60.0,97.85628553391969,1.8924824679678713,201.63577931605005,jute
